 RON; DAN;;;;
 RON; TALLA;;;;
 RONAN THE ACCUSER [KREE];;;;;
 ROOSEVELT; FRANKLIN DELANO;;;;
 ROOTAR;;;;;
 RORY; RICHARD;;;;
 ROSE II;SGT. BLUME;;;;
 ROSE III;;;;;
 ROSE IV;JACOB JAKE CONOVER;;;;
 ROSE; HENRIETTA;;;;
 ROSE; JUSTICE;;;;
 ROSE; MICHKA;;;;
 ROSELLINI; ROBERTA;;;;
 ROSEN; WALTER;;;;
 ROSENBERG; ANNIE;;;;
 ROSENTHAL; BERNIE;;;;
 ROSETTA STONE;;;;;
 ROSETTI; GABRIEL;;;;
 ROSS; COURTNEY;;;;
 ROSS; EVERETT KENNETH;;;;
 ROSS; GEN. THADDEUS E. THUNDERBOLT;;;;
 ROSSI; COL. MICHAEL MICKEY;;;;
 ROSSIN; DR.;;;;
 ROTH; ARNIE;;;;
 ROTH; DR. GERALD;;;;
 ROTWRAP;;;;;
 ROUGHHOUSE;;;;;
 ROULETTE;DUDE JENSEN;;;;
 ROULETTE II;JENNY STAVROS;;;;
 ROUSSEAU; ETIENNE;;;;
 ROUST;;;;;
 ROWEN; CARL;;;;
 ROWEN; MIKE;;;;
 ROYCE; JENNIE;;;;
 ROYTON; RAYMOND;;;;
 RU;;;;;
 RUBINO; STEVE HEADSET;;;;
 RUBY;;;;;
 RUCKUS;;;;;
 RUDOLFO; PRINCE;;;;
 RUIZ; DR. BERNARDO;;;;
 RUIZ; RHYTHM;;;;
 RUIZ; RIGGER;;;;
 RUMOR;;;;;
 RUNCITER; GAIL;;;;
 RUNE;;;;;
 RUNNER;;;;;
 RUSSELL; LISSA;;;;
 RUSSIAN;;;;;
 RY'LOR;;;;;
 RYAN; THOMAS;;;;
 RYANS; JIM;;;;
 RYCHENKO; MAJ. VALENTINA IRENA;;;;
 RYDER;;;;;
 RYKER; GENERAL;;;;
 RYKER; HARLAN;;;;
 RYKER; LUCY;;;;
 RYKER; MAJOR SIMON;;;;
 RYKING; ALEXANDER;;;;
 RYNDA;;;;;
 S'LAR;;;;;
 S'YM;;;;;
 SA'TNEEN;;;;;
 SABINI; JERRY THE WHALE;;;;
 SABOTEUR;;;;;
 SABRA;RUTH BAT-SERAPH;;;;
 SABRETOOTH;VICTOR CREED;;;;
 SABRETOOTH ; MUTANT X-VERSE;;;;
 SABU;;;;;
 SABUKI; DR. SAM;;;;
 SACK;;;;;
 SAGE; HENRY;;;;
 SAGITTARIUS;HARLAN VARGAS;;;;
 SAGITTARIUS II;;;;;
 SAHREED;;;;;
 SAI;;;;;
 SAINT ANNA;;;;;
 SAINT ELMO;;;;;
 SAINT; AMANDA;;;;
 SAINT; JOHNNY;;;;
 SAJA;;;;;
 SAKAA;;;;;
 SALLA;;;;;
 SALOME;;;;;
 SALVO;;;;;
 SALTZ;;;;;
 SAMA-D;;;;;
 SAMEDAR;;;;;
 SAMHAIN;;;;;
 SAMMAEL;;;;;
 SAMSON;;;;;
 SAMUELS;;;;;
 SAMURAI STEEL;YOSHIDA ASANO;;;;
 SANADA; KONO;;;;
 SANCHEZ; DET. LOUISA;;;;
 SANCTION;AARON;;;;
 SANCTITY;TANYA TRASK;;;;
 SANDERS; DET. NAPOLEON LEE;;;;
 SANDERS; MAC;;;;
 SANDHURST; VINCENT;;;;
 SANDMAN;WILLIAM BAKER;SYLVESTER MANN;FLINT MARKO;;
 SANDMAN DOPPELGANGER;;;;;
 SANDOR; PROFESSOR ISAAC;;;;
 SANDOVAL; DIEGO;;;;
 SANDOVAL; JULIANA;;;;
 SANDSTORM;;;;;
 SANDY;;;;;
 SANGRE;JULIA CONCEPCION;;;;
 SANGUINE;;;;;
 SANTA CLAUS;NICK ST. CHRISTOPHER;;;;
 SANTINI; DR. JOSE;;;;
 SANTOS; JOSE;;;;
 SANTOS; MARIO;;;;
 SAPIR; HERSCHEL;;;;
 SAPPER;;;;;
 SAPPHIRAS;;;;;
 SAPRISTI; JERRY;;;;
 SARACEN;;;;;
 SARDAN;;;;;
 SARIEL;;;;;
 SAROYAN; NEAL;;;;
 SASQUATCH;WALTER LANGKOWSKI;;;;
 SASQUATCH II;;;;;
 SASQUATCH DOPPELGANGER;;;;;
 SASQUATCH DOPPELGANGER II;;;;;
 SASQUATCH ; MUTANT X-VERSE;;;;
 SAT-YR-9;;;;;
 SATAN;MARDU KURIOS;;;;
 SATANA;;;;;
 SATANNISH;;;;;
 SATELLITE;;;;;
 SATHAN;;;;;
 SATURNYNE; OPAL LUNA;;;;
 SAUL;;;;;
 SAUNDERS; DABNEY;;;;
 SAUNDERS; KRISTINE;;;;
 SAURON;DR. KARL LYKOS;;;;
 SAVAGE STEEL;HARRY LENNOX;;;;
 SAVAGE STEEL II;ARTHUR VALE;;;;
 SAVANNAH; LOU-ANN;;;;
 SAWYER; GENERAL SAMUEL;;;;
 SAWYER; RYAN;;;;
 SAXON; STARR;;;;
 SAYGE;;;;;
 SCALEFACE;;;;;
 SCALPHUNTER;;;;;
 SCANDIUM;;;;;
 SCANLON; COMMANDER;;;;
 SCANNER;SKERA;;;;
 SCANNER II;;;;;
 SCANNER II;RHANLA;;;;
 SCAR THE STALKER;BRIAN LASH;;;;
 SCARBO;;;;;
 SCARECROW;EBENEZER LAUGHTON;;;;
 SCARECROW II;;;;;
 SCARFE; RAFAEL;;;;
 SCARLET BEETLE;;;;;
 SCARLET CENTURION;;;;;
 SCARLET SCARAB;DR. FAOUL;;;;
 SCARLET WITCH;WANDA MAXIMOFF;;;;
 SCARLET WITCH DOPPELGANGER;;;;;
 SCARLOTTI; MICHAEL JR.;;;;
 SCARLOTTI; MRS.;;;;
 SCARPETTI; ALPHONSE;;;;
 SCARUM;;;;;
 SCATTERBRAIN;;;;;
 SCATTERSHOT;NATALIA;;;;
 SCENE STEALER;;;;;
 SCHEELE; STEPHANIE;;;;
 SCHEMER;RICHARD FISK;;;;
 SCHOENFELD; ELAINE;;;;
 SCHOOLCRAFT; DR. DENNIS;;;;
 SCHUYLER; DR. REBECCA;;;;
 SCHWINNER; DR. ERIC;;;;
 SCICLUNA; MICHELE;;;;
 SCIMITAR;;;;;
 SCINTILLA;;;;;
 SCOPE;;;;;
 SCORCH;TOMMY NG;;;;
 SCORCH II;;;;;
 SCORCHER;;;;;
 SCORPIA;;;;;
 SCORPIO;JAKE FURY;;;;
 SCORPIO II;;;;;
 SCORPIO III;MIKEL FURY;;;;
 SCORPIO IV;;;;;
 SCORPION;MACDONALD GARGAN;;;;
 SCOTT; JAKE;;;;
 SCOTT; PARIS;;;;
 SCOTT; PETER;;;;
 SCOURGE;;;;;
 SCOURGE II;;;;;
 SCRAMBLER;;;;;
 SCRATCH;;;;;
 SCRATCH; NICHOLAS;;;;
 SCREAM;;;;;
 SCREAMING MIMI;MELISSA GOLD;;;;
 SCRIBE;;;;;
 SCRIER;;;;;
 SCRIER II;;;;;
 SCRIER II;S. CRIER;;;;
 SCRIER JR.;;;;;
 SCRIPPS; LAHOYA;;;;
 SCUZZ;;;;;
 SCYLLA;;;;;
 SCYTHE;;;;;
 SEA LEOPARD;;;;;
 SEA URCHIN;JEREMY SWIMMING BEAR;;;;
 SEA WITCH;BRIGIT O'HARE;;;;
 SEAWEED MAN;;;;;
 SEBASTIAN; MARISSA;;;;
 SEBASTIAN; MRS.;;;;
 SECOND;ALECTO;;;;
 SEDNA;;;;;
 SEEKER;TARM;;;;
 SEEKER III;;;;;
 SEER;;;;;
 SEESHA;;;;;
 SEETAH;;;;;
 SEGAR; OWEN;;;;
 SELENE;;;;;
 SELENE ; MUTANT X-VERSE;;;;
 SEMIJAN;;;;;
 SENNET; PAMELA;;;;
 SENREICH; GUNTHER;;;;
 SENSATIONAL HYDRA;A SKRULL;GORDON MANCHESTER;;;
 SENSO;;;;;
 SENTINELS;;;;;
 SENTRY II;BOB REYNOLDS;;;;
 SENTRY III;;;;;
 SENTRY IV;VAL;;;;
 SENTRY 459;;;;;
 SENTRY 571;;;;;
 SENYAKA;;;;;
 SENYAKA; TIA;;;;
 SERAPH;;;;;
 SERESTUS;;;;;
 SERGEI;;;;;
 SERPENTYNE;;;;;
 SERSI;SYLVIA;;;;
 SERSI ; MUTANT X-VERSE;;;;
 SERVITOR;;;;;
 SET;;;;;
 SETH;;;;;
 SETH II;;;;;
 SETH III;;;;;
 SEVERIN; MARIE;;;;
 SEVILLE; STACY;;;;
 SEWARD; ANNE;;;;
 SEWARD; DR. CHARLES;;;;
 SEWARD; ELISABETH;;;;
 SEWARD; JANE;;;;
 SHA SHAN;;;;;
 SHAARA;;;;;
 SHAARA; MR.;;;;
 SHAARA; MRS.;;;;
 SHAARA; SANJIT;;;;
 SHADES;;;;;
 SHADOW KING;AMAHL FAROUK;JACOB REISZ;;;
 SHADOW KING ; MUTANT X-VERSE;;;;
 SHADOW QUEEN;SHIALMAR;;;;
 SHADOW-HAND;LI CHUN;;;;
 SHADOWCASTER;;;;;
 SHADOWCAT;KATHERINE KITTY PRYDE ;;;;
 SHADOWCAT 2013;;;;;
 SHADOWCAT ; MUTANT X-VERSE;KATHERINE PRYDE;;;
 SHADOWKNIGHT;RANDALL SPECTOR;;;;
 SHADOWOMAN;JILLIAN WOODS;;;;
 SHAITAN; AL;;;;
 SHAKATI;;;;;
 SHAKTI;;;;;
 SHALAK;;;;;
 SHALLA BAL;;;;;
 SHALLA BAL II;;;;;
 SHAMAN;MICHAEL TWOYOUNGMAN;;;;
 SHAMAN II;;;;;
 SHAMAN III;;;;;
 SHAMAN ; MUTANT X-VERSE;;;;
 SHAMROCK;MOLLY FITZGERALD;;;;
 SHANE; BRIDGIT;;;;
 SHANG-CHI;;;;;
 SHANGA;;;;;
 SHANNA;SHANNA O'HARA PLUNDER;;;;
 SHANZAR;;;;;
 SHAPANDER; KARIMA;;;;
 SHAPE;;;;;
 SHAPER OF WORLDS;;;;;
 SHARD;;;;;
 SHARK;;;;;
 SHARKSKIN;;;;;
 SHARP; TRINA;;;;
 SHARPE; ROSALINDE;;;;
 SHARYD;CONAL;;;;
 SHATTERAX;;;;;
 SHATTERFIST;;;;;
 SHATTERSTAR II;GAVEEDRA SEVEN;BENJAMIN RUSSELL;;;
 SHAUNEGHANN; MICHAEL;;;;
 SHAW; ESAU;;;;
 SHAW; HIRAM;;;;
 SHAW; JACOB;;;;
 SHAW; MILDRED;;;;
 SHAW; OBADIAH;;;;
 SHAW; SAMARRA;;;;
 SHAW; SARAH;;;;
 SHAW; SHINOBI;;;;
 SHAZANA;;;;;
 SHE-CAT;;;;;
 SHE-HULK;JENNIFER WALTERS;;;;
 SHE-HULK DOPPELGANGER;;;;;
 SHE-HULK DOPPELGANGER II;;;;;
 SHE-WOLF;PAULETTE BRAZEE;;;;
 SHEFFIELD; LEAH;;;;
 SHELDON; PHIL;;;;
 SHELL;;;;;
 SHELLSHOCK;;;;;
 SHEPPARD; JOAN ACE;;;;
 SHERIDAN; FLORENCE;;;;
 SHERIDAN; LEAH;;;;
 SHERIDAN; RICHARD RICK;;;;
 SHERIDAN; WILLIAM;;;;
 SHERMAN; GEN.;;;;
 SHIFFMAN; MAXIE;;;;
 SHIGARU;;;;;
 SHIN;;;;;
 SHINAR;;;;;
 SHINCHUKO; LOTUS;;;;
 SHINSKI; PROFESSOR WLADYSLAV;;;;
 SHIP;;;;;
 SHIPPINSKY; MALIK;;;;
 SHIRE; DR. RANDALL;;;;
 SHIVA;;;;;
 SHIVER MAN;;;;;
 SHOC;NEIL AIKEN;;;;
 SHOCKER;HERMAN SCHULTZ;;;;
 SHOCKWAVE;LANCASTER SNEED;;;;
 SHOCKWAVE ROBOT;;;;;
 SHOOTER; JIM;;;;
 SHOOTING STAR;;;;;
 SHORR; JACQUELINE;;;;
 SHORT CIRCUIT;HENRY WALLINGER;;;;
 SHOT;;;;;
 SHOTGUN;ZEKE SALLINGER;;;;
 SHOTGUN II;WALKER;;;;
 SHOTGUN III;;;;;
 SHREEVE;;;;;
 SHREW;MARILYN MAYCROFT;;;;
 SHRIEK;SANDRA DEEL;FRANCES LOUISE BARRISON;;;
 SHRILL;;;;;
 SHRINE;;;;;
 SHROUD;MAXIMILLIAN QUINCY COLERIDGE;;;;
 SHULK;;;;;
 SHUMA-GORATH;;;;;
 SHYM'R;;;;;
 SIBERCAT;;;;;
 SIBERION;;;;;
 SICKLE;;;;;
 SICKLE II;;;;;
 SIDEWINDER;SETH VOELKER;;;;
 SIEGE;JOHN KELLY;;;;
 SIEGEL; DR. AVRAM;;;;
 SIF;;;;;
 SIFFROR;;;;;
 SIGMAR;;;;;
 SIGN;;;;;
 SIGYN;;;;;
 SIINGARD;;;;;
 SIKORSKY;;;;;
 SIKORSKY; RAYMOND;;;;
 SILENCE;;;;;
 SILENCER;;;;;
 SILENT ONE;;;;;
 SILHOUETTE;;;;;
 SILICON;GERALD SIMMS;;;;
 SILVANI; VITTORIO;;;;
 SILVER;;;;;
 SILVER II;;;;;
 SILVER DAGGER;ISAIAH CURWEN;;;;
 SILVER FOX;BAYAN;;;;
 SILVER FOX II;ZORA DE PLATA;;;;
 SILVER SABLE;;;;;
 SILVER SAMURAI;KENYUCHIO HARADA;;;;
 SILVER SCORPION;ELISABETH BARSTOW;;;;
 SILVER SURFER;NORRIN RADD;;;;
 SILVER SURFER DOPPELGANGER;;;;;
 SILVER SURFER IMPOSTER;;;;;
 SILVER SURFER ; MUTANT X-VERSE;;;;
 SILVERCLAW;LA GARRA ARGENTADO;MARIA DE GUADALUPE SANTIAGO;;;
 SILVERCLOUD; SAM;;;;
 SILVERMANE;SILVIO MANFREDI;;;;
 SIMBUS;;;;;
 SIMMONS; ARCHIE;;;;
 SIMMONS; RANDALL;;;;
 SIMON; ALEX FLORES;;;;
 SIMON; FELIX;;;;
 SIMONSON; LOUISE;;;;
 SIMPSON; CRASH;;;;
 SIMS; EZEKIEL;;;;
 SIN-EATER;STAN CARTER;;;;
 SINCLAIR; MORGAN;;;;
 SINEW;;;;;
 SINGER;;;;;
 SINGER; MERLE;;;;
 SINGH; DR.;;;;
 SINTARIIS;;;;;
 SIR;;;;;
 SIR BENEDICT;;;;;
 SIROCCO;;;;;
 SIRYN;THERESA ROURKE CASSIDY;;;;
 SISTER AGONY;;;;;
 SISTER CHLOE;;;;;
 SISTER DEATH;;;;;
 SISTER DREAM;;;;;
 SISTER KATRINA;;;;;
 SISTER MARIA;;;;;
 SISTER NIL;;;;;
 SISTER PERPETUA;;;;;
 SISTER PLEASURE;SCARLET;;;;
 SISTER SALVATION;;;;;
 SISTER SOPHIA;;;;;
 SITTING BULLSEYE;;;;;
 SITWELL; JASPER;;;;
 SKADI;;;;;
 SKARABROUS;;;;;
 SKETCH;;;;;
 SKEWER;;;;;
 SKIDS;SALLY BLEVINS;;;;
 SKIN;ANGELO ESPINOSA;;;;
 SKIN II;DONNA BLISS;;;;
 SKIN; NYLA;;;;
 SKINNER;;;;;
 SKOLL;;;;;
 SKOOKA;;;;;
 SKUL;JOHN SKULINOWSKI;;;;
 SKULL-JACKET;;;;;
 SKULLBUSTER;;;;;
 SKULLCRASHER;;;;;
 SKUNGE;;;;;
 SKY-WALKER;;;;;
 SKYE;;;;;
 SKYHAWK;WINSTON BILLY BOY MANCHESTER;;;;
 SKYMAX;SK'YM'X;JAMES DOE;;;
 SLAB;KRIS ANDERSON;;;;
 SLADE;;;;;
 SLAG;SLAGHT; DR. THEODORE TED;;;
 SLAMBEAUX;;;;;
 SLASHER;;;;;
 SLASHER II;;;;;
 SLAUGHTER;;;;;
 SLAUGHTER II;CONSTANTINE FRANCIS SLAUGHTER IV;;;;
 SLAVINSKI; SALLY;;;;
 SLAYER;;;;;
 SLEDGE;;;;;
 SLEEK;;;;;
 SLEEPER;;;;;
 SLEEPWALKER;;;;;
 SLICE;;;;;
 SLICK;;;;;
 SLIDE;;;;;
 SLITHER;;;;;
 SLOAN; ANNA;;;;
 SLOAN; DR.;;;;
 SLOAN; FRED;;;;
 SLOAN; JASON;;;;
 SLOTH;;;;;
 SLOTOTH;;;;;
 SLUG;ULYSSES X. LUGMAN;;;;
 SLUGANSKI; ERNIE;;;;
 SLUJ;;;;;
 SLUK;;;;;
 SLYDE;;;;;
 SMALLWOOD; DAN;;;;
 SMART ALEC;ALEC THORNE;;;;
 SMASHER;;;;;
 SMASHER II;;;;;
 SMASHER III;;;;;
 SMASHER IV;;;;;
 SMASHER V;;;;;
 SMEDLEY;;;;;
 SMERDILOVISC; VICTOR;;;;
 SMILING TIGER;;;;;
 SMITH; ANDY;;;;
 SMITH; COL. TOLLIVER;;;;
 SMITH; DAPHNE;;;;
 SMITH; DR. ARMSTRONG;;;;
 SMITH; HELEN BACK;;;;
 SMITH; JOE;;;;
 SMITH; KEVIN;;;;
 SMITH; MANDY;;;;
 SMITH; MARTY LOUIS LOU;;;;
 SMITH; SIR DENIS NAYLAND;;;;
 SMITH; WANDA JO BIALOWSKY;;;;
 SMITHSON; T.B.;;;;
 SMOKESCREAM;;;;;
 SMOKESCREEN;;;;;
 SMUGGLER II;CONRAD JOSTEN;;;;
 SMYTHE; ALISTAIR ALPHONSO;;;;
 SMYTHE; SPENCER;;;;
 SNAGG;;;;;
 SNAKE;;;;;
 SNAKE-EYES;;;;;
 SNAKEBITE;;;;;
 SNAKESKIN II;;;;;
 SNAPDRAGON;SHEOKE SANADA;;;;
 SNARE;;;;;
 SNIDER; DET. LOU;;;;
 SNIPER;VON BURIAN;;;;
 SNIPES; DET.;;;;
 SNOW QUEEN;GITTE;;;;
 SNOW; CHARLIE;;;;
 SNOW; TANDY;;;;
 SNOW; VICTORIA;;;;
 SNOWBIRD;NARYA;ANNE MCKENZIE THOMPSON;;;
 SNOWBIRD ; MUTANT X-VERSE;;;;
 SNOWBLIND;;;;;
 SOAP; DET.;;;;
 SOCRATES SOCK;;;;;
 SODIUM;;;;;
 SOFEN; KARL AUGUST;;;;
 SOFEN; MARION;;;;
 SOLAR WIND;;;;;
 SOLARR;;;;;
 SOLE; MAJOR REMINGTON;;;;
 SOLE; RANSOME;;;;
 SOLO;;;;;
 SOMBRE;;;;;
 SOMERS; JOHNATHAN;;;;
 SOMERS; KATHY;;;;
 SOMMERS; APRIL;;;;
 SOMON;;;;;
 SONDHEIM; ERICA;;;;
 SONIC;;;;;
 SOPHIE;;;;;
 SORRENTINO;SORRENTINO GANGER;;;;
 SORROW;;;;;
 SOTEIRA;;;;;
 SOTO; BERNARD;;;;
 SOUL MAN;FATHER JASON MCCALL;;;;
 SOUL-EATER;;;;;
 SOULFIRE;JASON MALDONADO;;;;
 SOUNDBYTE;;;;;
 SOUSA; PAUL;;;;
 SOUTHERN; CANDY;;;;
 SPACE PHANTOM;;;;;
 SPANKER;FRED HOVEL;;;;
 SPAR; DR. KATHERINE ELISABETH;;;;
 SPARK;;;;;
 SPARROW;;;;;
 SPARROW BEAR; MELLISA;;;;
 SPARX;AURELLE;;;;
 SPAT;;;;;
 SPAULDING; JILL;;;;
 SPAULDING; PETER;;;;
 SPEAR;;;;;
 SPECTRA;SELENA SLATE;;;;
 SPECTRUM; SINCLAIR;;;;
 SPEEDBALL;ROBBIE BALDWIN;;;;
 SPEEDBALL II;DARRION GROBE;;;;
 SPEEDBALL DOPPELGANGER;;;;;
 SPEEDBALL DOPPELGANGER III;;;;;
 SPEEDFREEK;SHAPPE;;;;
 SPELLBINDER;ERICA FORTUNE;;;;
 SPENCER; TRACY;;;;
 SPERZEL; ANTON;;;;
 SPETSBURO; GEN. YURI;;;;
 SPHINX;;;;;
 SPHINX II;;;;;
 SPHINX III;;;;;
 SPIDER-MAN;PETER PARKER;;;;
 SPIDER-MAN III;MARTHA MATT FRANKLIN;;;;
 SPIDER-MAN CLONE;BEN REILLY;;;;
 SPIDER-WOMAN;JESSICA DREW;;;;
 SPIDER-WOMAN II;JULIA CARPENTER;;;;
 SPIDER-WOMAN IV;CHARLOTTE WINTER;;;;
 SPIDER-WOMAN DOPPELGANGER;;;;;
 SPIDERCIDE;;;;;
 SPIKE;;;;;
 SPIKEY;;;;;
 SPINNERET;;;;;
 SPIRAL;;;;;
 SPIRAL II;ESTELLE GEIS;;;;
 SPIRIT OF '76;WILLIAM NASLUND;;;;
 SPITE;;;;;
 SPITFIRE;LADY JACQUELINE FALSWORTH CRICHTON;;;;
 SPITZ; BARRY;;;;
 SPLICE;CHANDRA KU;;;;
 SPLICE II;;;;;
 SPOILSPORT;;;;;
 SPOOKY;;;;;
 SPOOR;ANDREW HAMISH GRAVES;;;;
 SPORE;;;;;
 SPOT;;;;;
 SPRAGG;;;;;
 SPRINGER; JERRY;;;;
 SPRITE;;;;;
 SPROCKET;;;;;
 SPUNJE;;;;;
 SPYMASTER;JAKE JORDAN;;;;
 SPYMASTER II;;;;;
 SPYNE;;;;;
 SQUID;DONNY CALLAHAN;;;;
 SQUIRE;;;;;
 SQUIRREL GIRL;;;;;
 SSS'LETHCOTT;;;;;
 SSSESTHUGAR;;;;;
 SSSITH;;;;;
 ST. CROIX; CARTIER;;;;
 ST. CROIX; CLAUDETTE;;;;
 ST. CROIX; LOUIS;;;;
 ST. CROIX; NICOLE;;;;
 ST. GERMAINE; COMTE;;;;
 ST. HUBBINS; SARI;;;;
 ST. LAWRENCE; COL. CAROLYN CARY;;;;
 ST. THOMAS; JULES;;;;
 STACY; ARTHUR;;;;
 STACY; CAPT. GEORGE;;;;
 STACY; GWEN;;;;
 STACY; GWEN (CLONE);;;;
 STACY; GWEN ; MUTANT X-VERSE;;;
 STACY; HELEN;;;;
 STACY; JILL;;;;
 STACY; NANCY;;;;
 STACY; PAUL;;;;
 STAHL; VERONICA;;;;
 STAINED GLASS SCARLET;SCARLET FASINERA;;;;
 STALIN; JOSEF;;;;
 STALKER;;;;;
 STALKING FOX;;;;;
 STALLIOR;;;;;
 STALYENKO; COL. YURI;;;;
 STAMP; J.Q.;;;;
 STAMPEDE;;;;;
 STANACHEK; FREDDIE;;;;
 STANCHEK; DR.;;;;
 STANDISH; GEN.;;;;
 STANE; OBADIAH;;;;
 STANFORD; DWIGHT ROLLIN;;;;
 STANKOWICZ; FABIAN;;;;
 STANLEY; TOM;;;;
 STAPHOS; DR. MONICA;;;;
 STAPLES; EDNA M. GRANNY;;;;
 STAR;;;;;
 STAR HAMMER;;;;;
 STAR THIEF;;;;;
 STAR THIEF II;;;;;
 STAR THIEF III;DITMIL PIRVAT;;;;
 STAR; JOAN;;;;
 STAR-STALKER;;;;;
 STARBOLT;;;;;
 STARDUST;T'URIN G'AR;;;;
 STARFOX;EROS;;;;
 STARHAWK;STAKAR;;;;
 STARHAWK II;ALETA OGORD;;;;
 STARK; HOWARD;;;;
 STARK; HOWARD ; TIMESLIDE;;;
 STARK; ISAAC;;;;
 STARK; MARIA CARBONELL;;;;
 STARK; MARIA ; TIMESLIDE;;;
 STARK; MORGAN;;;;
 STARR; AARON;;;;
 STARR; JACQUELINE;;;;
 STARR; TRIXIE TRISH;;;;
 STARSHINE;LANDRA;;;;
 STARSHINE II;BRANDY CLARK;;;;
 STARSHINE III;ANARRA;;;;
 STATIC;;;;;
 STECK'EE;;;;;
 STEED; JOHN;;;;
 STEED; MR.;;;;
 STEEL COLLAR;;;;;
 STEEL SERPENT;;;;;
 STEEL SPIDER;OLLIE OSNICK;;;;
 STEEL WIND;;;;;
 STEELE; BOBBY;;;;
 STEELE; MARCY MASTERSON;;;;
 STEELE; SIMON;WOLFGANG HEINRICH VON LUNDT;;;
 STEEPLEJACK;;;;;
 STEEPLEJACK II;MAXWELL PLUMM;;;;
 STEGRON;;;;;
 STEIN; EMIL;;;;
 STELLARAX;;;;;
 STELLARIS;LEAH PRINCESS;;;;
 STEM;;;;;
 STEPHANAPOULUS; COSMO;;;;
 STERIXIAN; ALMONNAS;;;;
 STERIXIAN; LOATIA;;;;
 STERLING;;;;;
 STERLING; SID;;;;
 STERMAN; ANDREA ANDIE;;;;
 STERN;;;;;
 STERN; ROGER;;;;
 STERNBERG; DR. BERTHOLD;;;;
 STEVENS; DR. VINCENT;;;;
 STEVENS; MILO;;;;
 STEWART; MACKINLEY;;;;
 STEWART; MADDIE;;;;
 STEWART; MARY;;;;
 STEWART; TINA;;;;
 STICK;;;;;
 STILES; TATJANA;;;;
 STILETTO;;;;;
 STILETTO II;;;;;
 STILT-MAN;WILBUR DAY;;;;
 STILWELL; RON;;;;
 STINGER;;;;;
 STINGER II;;;;;
 STINGER III;;;;;
 STINGER IV;;;;;
 STINGRAY;DR. WALTER NEWELL;;;;
 STINGRAY ; MUTANT X-VERSE;;;;
 STINKY;;;;;
 STITCH;;;;;
 STITHY; THEODORE;;;;
 STOCKBRIDGE; CHARLES;;;;
 STOCKBRIDGE; DEANNA;;;;
 STOKER; OLIVIER;;;;
 STONE;;;;;
 STONE II;;;;;
 STONE; CHANTAL;;;;
 STONE; JOHN;;;;
 STONE; LT. MARCUS;;;;
 STONE; MARGARET;;;;
 STONE; MEG;;;;
 STONE; NELSON;;;;
 STONE; TIBERIUS;;;;
 STONE-FACE;;;;;
 STONECOLD;;;;;
 STONECUTTER;UTAMA TOM SOMCHART;;;;
 STONEWALL;LOUIS HAMILTON;;;;
 STORM;ORORO MUNROE Subscribe!;;;;
 STORM 2013;;;;;
 STORM DOPPELGANGER;;;;;
 STORM DOPPELGANGER II;;;;;
 STORM; CHILI;;;;
 STORM; JOHNNY ; MUTANT X-VERSE;;;
 STORM; SUE ; TIMESLIDE;;;
 STRACU;;;;;
 STRANG; COL.;LT. GAROTTE;;;
 STRANGE;;;;;
 STRANGER;;;;;
 STRANGLEHOLD;;;;;
 STRANGLER;;;;;
 STRIDER;;;;;
 STRIKER;;;;;
 STRIKER; SAM;;;;
 STRINGER; AMY;;;;
 STROBE;;;;;
 STRONG GUY;GUIDO CAROSELLA;;;;
 STRONG GUY DOPPELGANGER;;;;;
 STRONG GUY DOPPELGANGER II;;;;;
 STRONG GUY ; MUTANT X-VERSE;;;;
 STRONG; MARTIN HENRY;;;;
 STRONG; SUSAN;;;;
 STRONGARM;;;;;
 STRONGARM II;ARMSTRONG;;;;
 STRONGHOLD;;;;;
 STRONTIUM-90;;;;;
 STROUD; SIMON;;;;
 STROUGHTON; WILLIAM;;;;
 STRUCKER; ANDREA;;;;
 STRUCKER; ANDREAS;;;;
 STRUNK; BELLA;;;;
 STRYFE;;;;;
 STRYKER; WILLIS;;;;
 STUART; BRIG. ALYSANDE;;;;
 STUART; DR.;;;;
 STUART; DR. ALISTAIRE;;;;
 STUNNER;ANGELINA BRANCALE;;;;
 STUNT-MASTER;GEORGE SMITH;;;;
 STURDY; PROF. KENNETH;;;;
 STYGE; REV.;;;;
 STYGIAN STARBENDER;;;;;
 STYGLUT;;;;;
 STYRAK;;;;;
 STYX;JACOB EICHORN;;;;
 STYX II;;;;;
 SU; DR. KO BIN;;;;
 SUAREZ; RAPHAEL;;;;
 SUB-MARINER;NAMOR MACKENZIE;;;;
 SUB-MARINER ; MUTANT X-VERSE;;;;
 SUEE; FAH LO;;;;
 SUGAR MAN;;;;;
 SUICIDE;CHRIS DANIELS;;;;
 SUKHAROV; DIMITRI;;;;
 SUKHAROV; VIKTORIA;;;;
 SUMMERS; DEBORAH;;;;
 SUMMERS; MADELYNE MADDIE JENNIFER PRYOR;;;;
 SUMMERS; NATHAN CHRISTOPHER CHARLES;;;;
 SUMMERS; PHILIP;;;;
 SUMMERS; SCOTT III ; MUTANT X-VERSE;;;
 SUMO;;;;;
 SUN; LIN;;;;
 SUN-TAO;;;;;
 SUNDANCE;;;;;
 SUNDER;;;;;
 SUNDOWN;DR. DAVE LOWELL;;;;
 SUNDRAGON;PAMELA DOUGLAS;;;;
 SUNFIRE;SHIRO YOSHIDA;;;;
